ENTITY_ID,COMPANY_CODE,TEMPLATE_NAME,CONTENT,CLEANED_CONTENT
378,INTERPARKTICKET,[인터파크 티켓] 어뷰징 블랙리스트 (기본),"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 예매 제한에 대한 답변입니다. 고객님께서는 티켓 예매 또는 예매대기 서비스 신청 시 새로고침을
지속적으로 하시거나 비정상적으로 클릭 횟수가 빠르게 진행되어
서버 과부하 발생으로 예매 제한이 된 것으로 확인되고 있습니다. 해당 내용에 대한 합리적인 소명서를 아래 이메일 주소로
발송 후 직접 고객센터[1544-1555]로 연락해 주시기 바랍니다.
[메일주소 : ticket_cs@interparkcs.com] 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 예매 제한에 대한 답변입니다. 고객님께서는 티켓 예매 또는 예매대기 서비스 신청 시 새로고침을
지속적으로 하시거나 비정상적으로 클릭 횟수가 빠르게 진행되어
서버 과부하 발생으로 예매 제한이 된 것으로 확인되고 있습니다. 해당 내용에 대한 합리적인 소명서를 아래 이메일 주소로
발송 후 직접 고객센터[1544-1555]로 연락해 주시기 바랍니다.
[메일주소 : ticket_cs@interparkcs.com] 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
379,INTERPARKTICKET,[인터파크 티켓] 어뷰징 블랙리스트 (해제 후 다시 제한),"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 예매 제한에 대한 답변입니다. 고객님께서는 티켓 예매 또는 예매대기 서비스 신청 시 새로고침을
지속적으로 하시거나 비정상적으로 클릭 횟수가 빠르게 진행되어
서버 과부하 발생으로 예매 제한이 된 것으로 확인되고 있습니다. 해당 내용으로 0월 0일 고객센터 상담원과 통화하여 소명서
발송 및 예매 제한 해지 처리된 후 추후 동일한 내용으로 제한 시에는
소명서로 해지 어려운 점에 대해 안내 받으신 것으로 확인되기 때문에
소명서 발송으로 예매 제한 해지가 어려우며, 3개월 동안 제한되는 점
양해해 주시기 바랍니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 예매 제한에 대한 답변입니다. 고객님께서는 티켓 예매 또는 예매대기 서비스 신청 시 새로고침을
지속적으로 하시거나 비정상적으로 클릭 횟수가 빠르게 진행되어
서버 과부하 발생으로 예매 제한이 된 것으로 확인되고 있습니다. 해당 내용으로 0월 0일 고객센터 상담원과 통화하여 소명서
발송 및 예매 제한 해지 처리된 후 추후 동일한 내용으로 제한 시에는
소명서로 해지 어려운 점에 대해 안내 받으신 것으로 확인되기 때문에
소명서 발송으로 예매 제한 해지가 어려우며, 3개월 동안 제한되는 점
양해해 주시기 바랍니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
380,INTERPARKTICKET,[인터파크 티켓] 어뷰징 블랙리스트 (소명 내용 기재),"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 예매 제한에 대한 답변입니다. 고객님께서 보내주신 소명 내용은 담당 부서로 전달하였으며,
순차적 검토 후 결과에 대해서는 문자메시지로 안내될 예정입니다.
[접수된 후 1~2주 정도 기간 소요될 수 있는 점 시간 양해 바랍니다.] 결과에 대한 세부적인 사항 확인을 원하신다면 고객센터
[1544-1555]로 직접 연락해 주시기 바랍니다. 또한, 제한 해제된 이후 다시 예매 제한되는 경우 추후 이용에
제한이 있을 수 있는 점 참고해 주시기 바랍니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 예매 제한에 대한 답변입니다. 고객님께서 보내주신 소명 내용은 담당 부서로 전달하였으며,
순차적 검토 후 결과에 대해서는 문자메시지로 안내될 예정입니다.
[접수된 후 1~2주 정도 기간 소요될 수 있는 점 시간 양해 바랍니다.] 결과에 대한 세부적인 사항 확인을 원하신다면 고객센터
[1544-1555]로 직접 연락해 주시기 바랍니다. 또한, 제한 해제된 이후 다시 예매 제한되는 경우 추후 이용에
제한이 있을 수 있는 점 참고해 주시기 바랍니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
381,INTERPARKTICKET,[인터파크 티켓] 예매내역확인 (아이디에 내역 없음),"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 예매 내역 확인에 대한 답변입니다. 고객님의 아이디[ ]로는 예매 내역이 확인되지 않습니다. 예매 진행하신 아이디를 다시 한번 확인해 주시기 바랍니다. 아이디 확인이 어렵다면 예매자 본인께서 고객센터[1544-1555]로
연락해 주시기 바랍니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 예매 내역 확인에 대한 답변입니다. 고객님의 아이디[ ]로는 예매 내역이 확인되지 않습니다. 예매 진행하신 아이디를 다시 한번 확인해 주시기 바랍니다. 아이디 확인이 어렵다면 예매자 본인께서 고객센터[1544-1555]로
연락해 주시기 바랍니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
382,INTERPARKTICKET,[인터파크 티켓] 예매내역확인 (탈퇴한 아이디),"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 내용에 대한 답변입니다. 고객님의 아이디[ ]로는 예매 내역이 확인되지 않습니다. 1:1문의하기는 고객님의 아이디로 예매된 내역에 대한 안내가
가능하며, 이미 탈퇴하신 아이디의 내역과 관련된 사항은
번거로우시더라도 고객센터[1544-1555]로 문의해 주시기 바랍니다. 빠른 도움을 드리지 못해 정말 죄송합니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 내용에 대한 답변입니다. 고객님의 아이디[ ]로는 예매 내역이 확인되지 않습니다. 1:1문의하기는 고객님의 아이디로 예매된 내역에 대한 안내가
가능하며, 이미 탈퇴하신 아이디의 내역과 관련된 사항은
번거로우시더라도 고객센터[1544-1555]로 문의해 주시기 바랍니다. 빠른 도움을 드리지 못해 정말 죄송합니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
383,INTERPARKTICKET,[인터파크 티켓] 결제 완료하지 않아 좌석 비활성화,"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 티켓 예매에 대한 답변입니다. 예매가 정상적으로 완료되지 않은 경우, 선택하신 좌석은
5분 ~ 10분 정도 비활성화됩니다. 일정 시간 이후 다시 예매를 진행하셔야 하는 점 양해해 주시기 바랍니다. 참고로, 고객님과 동일한 시간에 동일한 좌석을 선택하셔서
먼저 결제 단계를 완료하신 다른 고객님이 계시다면 좌석은
업데이트 되지 않습니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 티켓 예매에 대한 답변입니다. 예매가 정상적으로 완료되지 않은 경우, 선택하신 좌석은
5분 ~ 10분 정도 비활성화됩니다. 일정 시간 이후 다시 예매를 진행하셔야 하는 점 양해해 주시기 바랍니다. 참고로, 고객님과 동일한 시간에 동일한 좌석을 선택하셔서
먼저 결제 단계를 완료하신 다른 고객님이 계시다면 좌석은
업데이트 되지 않습니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
384,INTERPARKTICKET,[인터파크 티켓] 분할 결제,"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 결제에 대한 답변입니다. 당사는 예매 건 별로 하나의 결제 수단만 이용할 수 있습니다. 두 개 이상의 카드로 분할하여 결제는 어려운 점 양해 바랍니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 결제에 대한 답변입니다. 당사는 예매 건 별로 하나의 결제 수단만 이용할 수 있습니다. 두 개 이상의 카드로 분할하여 결제는 어려운 점 양해 바랍니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
385,INTERPARKTICKET,[인터파크 티켓] 휴대폰 소액결제,"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 휴대폰 결제에 대한 답변입니다. 휴대폰 결제는 통신사 정산 방식에 따라 당월[ 0월 ] 공연에
한해 이용 가능합니다. 0월 공연은 현재 휴대폰 결제를 이용할 수 없는 점 양해해
주시기 바랍니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 휴대폰 결제에 대한 답변입니다. 휴대폰 결제는 통신사 정산 방식에 따라 당월[ 0월 ] 공연에
한해 이용 가능합니다. 0월 공연은 현재 휴대폰 결제를 이용할 수 없는 점 양해해
주시기 바랍니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
386,INTERPARKTICKET,[인터파크 티켓] 아이포인트 결제,"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 아이포인트에 대한 답변입니다. 티켓 예매 시 아이포인트를 사용할 수 있습니다. 다만, 대형 공연 및 스포츠 경기 오픈 시에는 원활한 이용을 위해
전체 공연에 대해 일시적으로 아이포인트 결제가 제한될 수 있는 점
양해해 주시기 바랍니다. 기획사의 요청이 있을 경우에도 결제 수단은 제한될 수 있는 점
이용에 참고해 주시기 바랍니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 아이포인트에 대한 답변입니다. 티켓 예매 시 아이포인트를 사용할 수 있습니다. 다만, 대형 공연 및 스포츠 경기 오픈 시에는 원활한 이용을 위해
전체 공연에 대해 일시적으로 아이포인트 결제가 제한될 수 있는 점
양해해 주시기 바랍니다. 기획사의 요청이 있을 경우에도 결제 수단은 제한될 수 있는 점
이용에 참고해 주시기 바랍니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
387,INTERPARKTICKET,[인터파크 티켓] 욕설 또는 반말,"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 내용에 대한 답변입니다. 2018년 10월 18일부터 [산업안전보건법]의 고객 응대 근로자
보호조치가 시행됩니다. 상담원의 인권보호를 위해 욕설 또는 반말을 자제해 주시기 바라며,
이는 정보통신망 이용촉진 및 정보보호 등에 관한 법률에 의거 공포.
불안유발 죄 등 법적 조치가 가능 할 수 있습니다. 정중한 표현으로 다시 문의해 주시기 바랍니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 내용에 대한 답변입니다. 2018년 10월 18일부터 [산업안전보건법]의 고객 응대 근로자
보호조치가 시행됩니다. 상담원의 인권보호를 위해 욕설 또는 반말을 자제해 주시기 바라며,
이는 정보통신망 이용촉진 및 정보보호 등에 관한 법률에 의거 공포.
불안유발 죄 등 법적 조치가 가능 할 수 있습니다. 정중한 표현으로 다시 문의해 주시기 바랍니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
388,INTERPARKTICKET,[인터파크 티켓] 비밀번호 찾기,"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 비밀번호 찾기에 대한 답변입니다. 비밀번호는 홈페이지의 [로그인 > 비밀번호 찾기]에서
직접 찾기가 가능하며, 홈페이지에서 찾기가 어려우신 경우
고객센터[1544-1555]로 연락해 주시기 바랍니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 비밀번호 찾기에 대한 답변입니다. 비밀번호는 홈페이지의 [로그인 > 비밀번호 찾기]에서
직접 찾기가 가능하며, 홈페이지에서 찾기가 어려우신 경우
고객센터[1544-1555]로 연락해 주시기 바랍니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
389,INTERPARKTICKET,[인터파크 티켓] 대형공연 오픈 (기본),"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 티켓 예매에 대한 답변입니다. 먼저, 이용에 불편을 드린 점 정말 죄송합니다. 다만, 한꺼번에 많은 고객님들께서 동시에 접속하여 예매가 진행되면,
서버가 원활하게 운영되지 않을 수 있습니다. 이러한 경우, 말씀하신 현상 발생할 수 있으며 지속적으로 예매를
시도하셔야 함을 양해해 주시기 바랍니다. 추후에는 좀 더 원활하게 예매 진행이 될 수 있도록 노력하겠습니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 티켓 예매에 대한 답변입니다. 먼저, 이용에 불편을 드린 점 정말 죄송합니다. 다만, 한꺼번에 많은 고객님들께서 동시에 접속하여 예매가 진행되면,
서버가 원활하게 운영되지 않을 수 있습니다. 이러한 경우, 말씀하신 현상 발생할 수 있으며 지속적으로 예매를
시도하셔야 함을 양해해 주시기 바랍니다. 추후에는 좀 더 원활하게 예매 진행이 될 수 있도록 노력하겠습니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
390,INTERPARKTICKET,[인터파크 티켓] 대형공연 오픈 (고객 하소연),"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 티켓 예매에 대한 답변입니다. 먼저, 이용에 불편을 드린 점 정말 죄송합니다. 당사는 티켓 예매에 동시 접속이 몰릴 것을 대비하여, 평상시보다
좀 더 원활한 서비스를 제공해 드리고자, 사전에 시스템 점검에
만전을 기하였으며, 오픈 당시에도 지속적으로 시스템 상황을
체크하였습니다. 다만, 고객님께서도 느끼셨던 바와 같이, 동시 접속자 수가 많아
서버가 원활하게 운영되지 않고, 예매 상황이 치열하다 보니
예매가 어려웠으리라 봅니다. 추후에는 좀 더 원활하게 예매 진행이 될 수 있도록 노력하겠습니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 티켓 예매에 대한 답변입니다. 먼저, 이용에 불편을 드린 점 정말 죄송합니다. 당사는 티켓 예매에 동시 접속이 몰릴 것을 대비하여, 평상시보다
좀 더 원활한 서비스를 제공해 드리고자, 사전에 시스템 점검에
만전을 기하였으며, 오픈 당시에도 지속적으로 시스템 상황을
체크하였습니다. 다만, 고객님께서도 느끼셨던 바와 같이, 동시 접속자 수가 많아
서버가 원활하게 운영되지 않고, 예매 상황이 치열하다 보니
예매가 어려웠으리라 봅니다. 추후에는 좀 더 원활하게 예매 진행이 될 수 있도록 노력하겠습니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
391,INTERPARKTICKET,[인터파크 티켓] 대형공연 오픈 (좌석 숫자만 보임),"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 티켓 예매에 대한 답변입니다. 티켓 오픈 시 한꺼번에 많은 고객님들께서 동시에 접속하여
서버가 원활하지 않은 상태에서 예매가 진행됩니다. 예매 시 숫자로 잔여석은 보이나 실질적으로 선택하실 수 있는
좌석이 없는 경우는 이미 다른 고객님들께서 좌석을 선택하셔서
결제를 진행하고 계시기 때문인 점 양해해 주시기 바랍니다. 고객님께서도 느끼셨던 바와 같이, 동시 접속자 수가 상당하여,
급속도로 빠른 시간내에 예매가 진행되어, 예매 상황이 치열하다 보니
예매가 어려웠으리라 봅니다. 추후에는 좀 더 원활하게 예매 진행이 될 수 있도록 노력하겠습니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 티켓 예매에 대한 답변입니다. 티켓 오픈 시 한꺼번에 많은 고객님들께서 동시에 접속하여
서버가 원활하지 않은 상태에서 예매가 진행됩니다. 예매 시 숫자로 잔여석은 보이나 실질적으로 선택하실 수 있는
좌석이 없는 경우는 이미 다른 고객님들께서 좌석을 선택하셔서
결제를 진행하고 계시기 때문인 점 양해해 주시기 바랍니다. 고객님께서도 느끼셨던 바와 같이, 동시 접속자 수가 상당하여,
급속도로 빠른 시간내에 예매가 진행되어, 예매 상황이 치열하다 보니
예매가 어려웠으리라 봅니다. 추후에는 좀 더 원활하게 예매 진행이 될 수 있도록 노력하겠습니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
392,INTERPARKTICKET,[인터파크 티켓] 대형공연 오픈 (좌석 동시 선택),"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 티켓 예매에 대한 답변입니다. 티켓 오픈 시 한꺼번에 많은 고객님들께서 동시에 접속하여
서버가 원활하지 않은 상태에서 예매가 진행됩니다. 그러하기에 선택하신 좌석이 동시에 다른 고객님으로 인해
선점될 수 있습니다. 그 경우 먼저 결제 단계를 완료하신 예매자에게 좌석 확보되는 점
양해해 주시기 바랍니다. 참고로, 동시에 선택이 진행되지 않았더라도 좌석 선택 완료 이후 3분이내
결제가 이루어지지 않을 시 해당 좌석 선점 기회를 잃게됩니다. 추후에는 좀 더 원활하게 예매 진행이 될 수 있도록 노력하겠습니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 티켓 예매에 대한 답변입니다. 티켓 오픈 시 한꺼번에 많은 고객님들께서 동시에 접속하여
서버가 원활하지 않은 상태에서 예매가 진행됩니다. 그러하기에 선택하신 좌석이 동시에 다른 고객님으로 인해
선점될 수 있습니다. 그 경우 먼저 결제 단계를 완료하신 예매자에게 좌석 확보되는 점
양해해 주시기 바랍니다. 참고로, 동시에 선택이 진행되지 않았더라도 좌석 선택 완료 이후 3분이내
결제가 이루어지지 않을 시 해당 좌석 선점 기회를 잃게됩니다. 추후에는 좀 더 원활하게 예매 진행이 될 수 있도록 노력하겠습니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
393,INTERPARKTOUR,[투어 공통] 예약번호 확인 안될 시,"안녕하세요. ㅇㅇ관련 문의주셨습니다. 예약 후 문의주시는 경우 보다 정확한 안내를 위하여 문의주시는 예약 건의 예약번호가 필요합니다. 현재 고객님께서 문의주신 내용에 예약 정보가 포함되지 않아 자세한 확인이 어렵습니다. 번거로우시더라도 예약 후 예약 건 관련 문의주시는 경우, 1:1 문의 페이지에서 예약건을 선택하여 문의 부탁드립니다. 감사합니다.","안녕하세요. ㅇㅇ관련 문의주셨습니다. 예약 후 문의주시는 경우 보다 정확한 안내를 위하여 문의주시는 예약 건의 예약번호가 필요합니다. 현재 고객님께서 문의주신 내용에 예약 정보가 포함되지 않아 자세한 확인이 어렵습니다. 번거로우시더라도 예약 후 예약 건 관련 문의주시는 경우, 1:1 문의 페이지에서 예약건을 선택하여 문의 부탁드립니다. 감사합니다."
394,INTERPARKTICKET,[인터파크 티켓] 취소 (카드티켓 배송 전 - 신용카드),"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 예매 취소에 대한 답변입니다.
예약번호 :
공연제목 :
공연일시 : 예매하신 공연은 디지털 카드 티켓 제작으로 인해 홈페이지에서
취소 어려우며, 당사에서 티켓 회수하여 취소할 예정입니다. 다만, 수수료는 접수하신 0월 0일 기준으로 진행되나 취소는
바로 진행되지 않고 일괄 발송일인 0월 0일 이후에 순차적으로
진행될 예정인 점 양해해 주시기 바랍니다.
[취소는 반드시 예매자 본인께서 직접 고객센터로 연락하셔야 하나,
현재 통화가 원활하지 않아 이번 건에 한해서만 1:1문의로 접수됩니다.] 참고로, 일괄 발송이 시작되었다는 알림을 받으실 수 있으나,
이미 취소 접수하셨기 때문에 실 배송은 진행되지 않을 예정이니
안심하셔도 됩니다.

예매수수료 0,000원과 취소수수료 0,000원 제외하고 환불되며,
취소 문자 수신 후 카드 회사의 특성상 취소 요청 후 주말, 공휴일 제외
3~5일 정도 지난 후 승인 취소가 완료됩니다.

참고로, 공연 3일 전까지 취소 알림을 받지 못하셨을 경우에는
반드시 고객센터[1544-1555]로 연락해 주시기 바랍니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 예매 취소에 대한 답변입니다.
예약번호 :
공연제목 :
공연일시 : 예매하신 공연은 디지털 카드 티켓 제작으로 인해 홈페이지에서
취소 어려우며, 당사에서 티켓 회수하여 취소할 예정입니다. 다만, 수수료는 접수하신 0월 0일 기준으로 진행되나 취소는
바로 진행되지 않고 일괄 발송일인 0월 0일 이후에 순차적으로
진행될 예정인 점 양해해 주시기 바랍니다.
[취소는 반드시 예매자 본인께서 직접 고객센터로 연락하셔야 하나,
현재 통화가 원활하지 않아 이번 건에 한해서만 1:1문의로 접수됩니다.] 참고로, 일괄 발송이 시작되었다는 알림을 받으실 수 있으나,
이미 취소 접수하셨기 때문에 실 배송은 진행되지 않을 예정이니
안심하셔도 됩니다.

예매수수료 0,000원과 취소수수료 0,000원 제외하고 환불되며,
취소 문자 수신 후 카드 회사의 특성상 취소 요청 후 주말, 공휴일 제외
3~5일 정도 지난 후 승인 취소가 완료됩니다.

참고로, 공연 3일 전까지 취소 알림을 받지 못하셨을 경우에는
반드시 고객센터[1544-1555]로 연락해 주시기 바랍니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
395,INTERPARKTICKET,[인터파크 티켓] 취소 (카드티켓 배송 전 - 무통장),"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 예매 취소에 대한 답변입니다.
예약번호 :
공연제목 :
공연일시 : 예매하신 공연은 디지털 카드 티켓 제작으로 인해 홈페이지에서
취소 어려우며, 당사에서 티켓 회수하여 취소할 예정입니다. 다만, 수수료는 접수하신 0월 0일 기준으로 진행되나 취소는
바로 진행되지 않고 일괄 발송일인 0월 0일 이후에 순차적으로
진행될 예정인 점 양해해 주시기 바랍니다.
[취소는 반드시 예매자 본인께서 직접 고객센터로 연락하셔야 하나,
현재 통화가 원활하지 않아 이번 건에 한해서만 1:1문의로 접수됩니다.] 참고로, 일괄 발송이 시작되었다는 알림을 받으실 수 있으나,
이미 취소 접수하셨기 때문에 실 배송은 진행되지 않을 예정이니
안심하셔도 됩니다. 예매수수료 0,000원과 취소수수료 0,000원 제외하고 환불되며,
취소 문자 수신 후 홈페이지의 [마이페이지 >상세 > 환불계좌접수]에서
계좌 접수하시면 환불은 주말, 공휴일 제외 2~3일 소요됩니다. 참고로, 공연 3일 전까지 취소 알림을 받지 못하셨을 경우에는
반드시 고객센터[1544-1555]로 연락해 주시기 바랍니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 예매 취소에 대한 답변입니다.
예약번호 :
공연제목 :
공연일시 : 예매하신 공연은 디지털 카드 티켓 제작으로 인해 홈페이지에서
취소 어려우며, 당사에서 티켓 회수하여 취소할 예정입니다. 다만, 수수료는 접수하신 0월 0일 기준으로 진행되나 취소는
바로 진행되지 않고 일괄 발송일인 0월 0일 이후에 순차적으로
진행될 예정인 점 양해해 주시기 바랍니다.
[취소는 반드시 예매자 본인께서 직접 고객센터로 연락하셔야 하나,
현재 통화가 원활하지 않아 이번 건에 한해서만 1:1문의로 접수됩니다.] 참고로, 일괄 발송이 시작되었다는 알림을 받으실 수 있으나,
이미 취소 접수하셨기 때문에 실 배송은 진행되지 않을 예정이니
안심하셔도 됩니다. 예매수수료 0,000원과 취소수수료 0,000원 제외하고 환불되며,
취소 문자 수신 후 홈페이지의 [마이페이지 >상세 > 환불계좌접수]에서
계좌 접수하시면 환불은 주말, 공휴일 제외 2~3일 소요됩니다. 참고로, 공연 3일 전까지 취소 알림을 받지 못하셨을 경우에는
반드시 고객센터[1544-1555]로 연락해 주시기 바랍니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
